"","X","Gene.name","alpha","beta","lambda1","lambda2","MCpval","on_state_freq","on_state","total_cells","CellType","MEAN","MODE","MEDIAN"
"1105",1105,"Ipo11",0.0830067576065482,1.46764119895787,609.607510688911,0.967750324463016,0.199,37.2881355932203,22,59,"Pyramidal",79.9912999842487,12.2849730352973,0
"1106",1106,"Iqsec1",0.0711058187158239,2.71707514372855,314.695258116155,2.53512660564054,0.064,38.9830508474576,23,59,"Pyramidal",57.7540308261656,8.39176606867409,0
"1107",1107,"Irs1",0.0255839467640106,0.325213420116734,244.8752214044,0.894768637857266,0.535,44.0677966101695,26,59,"Pyramidal",31.5812782857896,0.926157679136725,0
"1108",1108,"Isca1",0.107538231383288,1.31266922795274,1158.91523908503,1.436766284252,0.677,45.7627118644068,27,59,"Pyramidal",226.552201578663,38.6799049755547,0
"1109",1109,"Iscu",0.0647836677166205,2.14982884134996,184.569893802264,1.84208837303818,0.872,37.2881355932203,22,59,"Pyramidal",34.5480761211649,3.42844454906596,0
"1110",1110,"Isg20l2",0.0584660829802968,0.807000812543787,117.129720279673,0.0582268873005728,0.783,35.5932203389831,21,59,"Pyramidal",1.36226292325431,0.3805441715715,0
"1111",1111,"Itgb1",0.05106882061814,0.78111993668519,88.5189804491281,1.65442104034721,0.074,30.5084745762712,18,59,"Pyramidal",18.9109979487452,0.472375322851485,0
"1112",1112,"Itgb4",0.164149919689623,26.4072952805166,436.810017561124,0.0808022330755779,0.445,35.5932203389831,21,59,"Pyramidal",0.827651490203721,0.259569094555141,0
"1113",1113,"Itgb5",0.0418899075288651,1.25642675467834,104.270423936694,1.01245927955453,0.72,33.8983050847458,20,59,"Pyramidal",10.5822095865189,0.719322189394992,0
"1114",1114,"Itm2b",0.220276591589967,2.92449058066249,9979.67686584166,1.30896981414111,0.659,76.271186440678,45,59,"Pyramidal",1197.69031891275,166.466162216501,43.8069982039747
"1115",1115,"Itm2c",0.224223647807728,1.29986448035587,5715.10018027589,1.03659574868073,0.776,77.9661016949153,46,59,"Pyramidal",1161.2370272578,201.362080472237,38.9131709025791
"1116",1116,"Itpr1",0.0784957733487671,1.84573968557575,8944.70353627612,1.0618040976109,0.874,67.7966101694915,40,59,"Pyramidal",665.426642337758,52.7307700623023,1.92621872074305
"1117",1117,"Itsn2",0.0667361769646556,2.76874128556321,321.598233207729,1.97828127526657,0.185,44.0677966101695,26,59,"Pyramidal",38.7381302618692,2.06357780966015,0
"1118",1118,"Ivns1abp",0.12564712049789,1.57665227284877,3231.76562008996,1.12939395488119,0.96,67.7966101694915,40,59,"Pyramidal",414.971897013456,53.0292172480951,5.68142694788155
"1119",1119,"Iws1",0.0245246366901356,1.0842348125923,486.353038920958,1.04665907743029,0.798,32.2033898305085,19,59,"Pyramidal",55.502587081957,1.33018645698203,0
"1120",1120,"Jazf1",0.0269810235430536,0.442382238732518,3143.8236255269,0.712133974088867,0.092,25.4237288135593,15,59,"Pyramidal",508.558959699157,23.8510415985602,0
"1121",1121,"Jkamp",0.0313228835658873,0.601656006680762,2879.88992117176,0.984916066086767,0.994,52.5423728813559,31,59,"Pyramidal",268.878153331646,12.1804059936586,0.18178824428811
"1122",1122,"Jmjd4",0.0223620062913518,6.09019002062012,9089.25166731901,0.204388604719398,0.99,20.3389830508475,12,59,"Pyramidal",23.3910887265889,0.283250283739031,0
"1123",1123,"Jph3",0.0580886257664224,404.250221771174,7597.57579609671,2.84004661002319,0.153,42.3728813559322,25,59,"Pyramidal",23.9506377282172,0.294674047400966,0
"1124",1124,"Jph4",0.0603855404283802,0.471927042088843,889.254035085393,0.894112409064793,0.972,64.4067796610169,38,59,"Pyramidal",142.206996698566,9.35618956157597,0.856252809238902
"1125",1125,"Junb",0.262977924541213,10.7690492683454,290.466364081893,3.50966877284237,0.393,52.5423728813559,31,59,"Pyramidal",41.7492291560077,8.2957494560079,0.130138036857169
"1126",1126,"Jund",0.0843390434301469,5.65343044376813,313.957768686867,1.4543921471222,0.171,40.6779661016949,24,59,"Pyramidal",33.9999434658799,3.21292154126694,0
"1127",1127,"Kalrn",0.186014789288514,1.80882646877714,5589.47958581607,1.14103882703334,0.907,77.9661016949153,46,59,"Pyramidal",737.133885084737,71.2162484205885,38.3105764842494
"1128",1128,"Kank2",0.0324150377274025,2.86034184812999,1810.62262235712,0.025996180346906,0.091,25.4237288135593,15,59,"Pyramidal",3.90807982506062,0.203506005461764,0
"1129",1129,"Kansl1",0.0364475303581808,0.75267774285746,2599.12748066049,0.974106190329983,0.992,67.7966101694915,40,59,"Pyramidal",195.97857592299,4.92596703092337,0.422074088468176
"1130",1130,"Kars",0.0389119538631869,0.729731340533135,223.783506538215,0.559083153406079,0.491,30.5084745762712,18,59,"Pyramidal",23.7148467262992,1.3550666348916,0
"1131",1131,"Kat6a",0.0410274619037667,2.03524709683884,82.3534490368393,1.16611988655644,0.882,25.4237288135593,15,59,"Pyramidal",8.46250101052759,0.752157442657292,0
"1132",1132,"Kat6b",0.0360057854242889,1.6782856886254,6687.54884431531,1.27010756905053,0.858,57.6271186440678,34,59,"Pyramidal",342.17833620938,9.57448003792838,0.214063202309725
"1133",1133,"Kat7",0.0241892667056768,1.02067304548368,924.364055975487,1.07258512289848,0.943,30.5084745762712,18,59,"Pyramidal",111.799791838479,6.39709842650853,0
"1134",1134,"Katnb1",0.140591896079747,2.41715425384993,57.449987319381,1.25904498345584,0.757,52.5423728813559,31,59,"Pyramidal",7.76062859091934,1.17732202896269,0.167744024977082
"1135",1135,"Kazn",0.0151277300334302,0.732809241123862,5204.34980774425,0.4624035516297,0.066,22.0338983050847,13,59,"Pyramidal",44.3049201550873,0.327106842855608,0
"1136",1136,"Kbtbd2",0.0341947493325621,0.442146488266195,745.932194042843,0.575924596914164,0.083,33.8983050847458,20,59,"Pyramidal",120.907435395432,5.82604605309949,0
"1137",1137,"Kbtbd7",0.0236656603213237,0.3387417925988,829.610969338448,0.521764544914721,0.066,27.1186440677966,16,59,"Pyramidal",135.629417705035,7.30090333941497,0
"1138",1138,"Kcmf1",0.051604940954578,0.632428715102887,144.366064686689,0.971158135044281,0.914,42.3728813559322,25,59,"Pyramidal",26.1173460840911,1.93329005679248,0
"1139",1139,"Kcna1",0.0628610925547358,1.639041113645,2233.19593856999,1.37431689816551,0.805,50.8474576271186,30,59,"Pyramidal",248.883816327712,29.7166039780265,0.0535060755761959
"1140",1140,"Kcna2",0.0572485457690188,2.30811989715713,1502.36647671692,1.62196374896494,0.955,83.0508474576271,49,59,"Pyramidal",76.529658875106,3.70061057635225,2.59732721927114
"1141",1141,"Kcnab1",0.0483074552135224,2.49291097809424,405.094881790459,2.46733030956695,0.197,32.2033898305085,19,59,"Pyramidal",92.4252716886468,22.6062461686369,0
"1142",1142,"Kcnab2",0.0446158954457785,4.77373395766951,178.986967235873,2.87693933190287,0.932,28.8135593220339,17,59,"Pyramidal",22.8975997989783,1.56583448682028,0
"1143",1143,"Kcnb1",0.066001259002797,1.75616649954104,3752.88450171686,1.05850186450973,0.825,59.3220338983051,35,59,"Pyramidal",268.913535250958,14.9176772448657,0.490308333923441
"1144",1144,"Kcnc1",0.0350029020382511,0.266925627879216,837.057400141145,0.90663410858336,0.895,62.7118644067797,37,59,"Pyramidal",148.756314994655,4.91168194984122,0.237756952103725
"1145",1145,"Kcnc3",0.0682871380915346,2.81437886178422,244.351568183482,0.119087301108899,0.836,30.5084745762712,18,59,"Pyramidal",2.79552890167982,0.604527580197794,0
"1146",1146,"Kcnf1",0.0178673191012135,0.483768782335337,3629.64840855743,0.975893274959813,0.999,52.5423728813559,31,59,"Pyramidal",254.5682911336,17.7389711656722,0.337538159101981
"1147",1147,"Kcnh2",0.0653020180290922,0.594437854768116,11.2388615513963,0.507166802631949,0.928,25.4237288135593,15,59,"Pyramidal",2.27052296897708,0.880846715104475,0
"1148",1148,"Kcnj6",0.0463971596531963,1.05018159244178,129.400292501846,0.0525888331714188,0.773,27.1186440677966,16,59,"Pyramidal",1.19899091240123,0.418037520984892,0
"1149",1149,"Kcnk7",0.0383370519208457,108.898319558192,1454.52399998949,1.625918616624,0.504,22.0338983050847,13,59,"Pyramidal",8.09143856106675,0.569061067231366,0
"1150",1150,"Kcnma1",0.0858805404453233,2.14037443793458,3584.69934397814,1.42397922895927,0.953,55.9322033898305,33,59,"Pyramidal",361.734265475542,24.2665247015163,0.372692577181275
"1151",1151,"Kcnq5",0.0588170158052124,6.15385007643168,473.249665358026,2.51963531555861,0.173,37.2881355932203,22,59,"Pyramidal",38.5879328537606,2.59176968350394,0
"1152",1152,"Kcns2",0.0102875663382625,23.3735413707364,3326.11324923941,13.7536791278947,0.278,20.3389830508475,12,59,"Pyramidal",419.970647880225,1.0531093678299,0
"1153",1153,"Kctd1",0.057632922559153,1.16557280391837,301.513766848877,4.82081383648443,0.129,52.5423728813559,31,59,"Pyramidal",150.127148153688,-1.59431741549941,0.199554722577329
"1154",1154,"Kctd2",0.0607614617761532,1.89786101024876,392.03593172588,1.48105580347113,0.114,38.9830508474576,23,59,"Pyramidal",78.5154077981848,8.74441690612466,0
"1155",1155,"Kdelr2",0.0209606146547337,0.567007779450546,3495.01955470306,0.638381835558903,0.964,23.728813559322,14,59,"Pyramidal",453.90671751046,60.6510284078475,0
"1156",1156,"Kdm2b",0.0326751202443906,1.78091425108748,302.576969574943,1.16152089966624,0.986,27.1186440677966,16,59,"Pyramidal",28.530707440326,1.60821905822574,0
"1157",1157,"Kdm5a",0.0627677789194709,0.700072933670445,88.877517290516,1.54245522668156,0.623,42.3728813559322,25,59,"Pyramidal",28.4667792894793,2.31465544281676,0
"1158",1158,"Kdm5c",0.0224993903074273,0.381885201134309,1026.57234551026,0.0443043260573011,0.226,25.4237288135593,15,59,"Pyramidal",8.53379020770287,0.454203732783175,0
"1159",1159,"Kdsr",0.0320982922066802,0.626961184866544,4337.0978229483,1.01127828805219,0.832,62.7118644067797,37,59,"Pyramidal",380.870521752405,7.17398941303411,0.649331804817786
"1160",1160,"Khdrbs3",0.0304303230758317,0.272583776684474,354.956287673761,0.952315219365675,0.81,37.2881355932203,22,59,"Pyramidal",80.2453975198397,6.86424329490862,0
"1161",1161,"Kidins220",0.0827471546775461,1.25131026487814,4730.88670244384,0.998940559205458,0.913,59.3220338983051,35,59,"Pyramidal",541.441989778835,70.6005685242261,0.978874139467805
"1162",1162,"Kif1b",0.0652475161364562,1.30566642925018,4565.17815695117,1.17689181526445,0.459,72.8813559322034,43,59,"Pyramidal",374.159780175746,25.6638504898472,10.1111538027173
"1163",1163,"Kif3a",0.0525588334016645,0.564113299670713,2891.67335590334,0.968807900873925,0.961,86.4406779661017,51,59,"Pyramidal",295.699999935946,14.057724432872,9.30646719394444
"1164",1164,"Kif5a",0.157776427958482,2.48546159279214,1503.12607231852,1.53977515636362,0.736,71.1864406779661,42,59,"Pyramidal",155.413089643564,17.7784635747056,1.34205085730104
"1165",1165,"Kif5c",0.040150788580787,1.27755552677327,14108.6273565383,1.45159874771621,0.947,69.4915254237288,41,59,"Pyramidal",1054.90787644129,76.60339059095,2.73774320318741
"1166",1166,"Kif21a",0.0823045316875378,1.26488714239652,1405.27262126207,1.36039411738353,0.794,52.5423728813559,31,59,"Pyramidal",243.463551069792,9.80721027805669,0.188487739971658
"1167",1167,"Kifap3",0.101386307032654,1.50554135497932,5299.83163665136,1.03006375899907,0.865,67.7966101694915,40,59,"Pyramidal",566.142739541535,20.6524160493458,1.52598110366934
"1168",1168,"Kifc2",0.0667084375538203,1.57152039280183,1201.55583387517,1.28505239553435,0.529,62.7118644067797,37,59,"Pyramidal",106.25404558278,5.93450748159353,1.34205085730104
"1169",1169,"Kirrel3",0.0208430895473916,2.56629670483555,30023.478014722,0.121198783615434,0.88,30.5084745762712,18,59,"Pyramidal",113.150142190375,0.728440557574954,0
"1170",1170,"Klc2",0.0471574922712501,4.15014653559458,218.72477353071,1.25181775966036,0.085,30.5084745762712,18,59,"Pyramidal",15.1048779189006,0.986785843533151,0
"1171",1171,"Klf9",0.0442208492907261,0.62817591184185,3832.20825160852,0.958061904131724,0.996,69.4915254237288,41,59,"Pyramidal",364.584582028387,6.45438202057443,0.568247867626697
"1172",1172,"Klhdc3",0.0393563907696883,2.51780036380937,438.847591912663,1.08590084250529,0.068,28.8135593220339,17,59,"Pyramidal",49.0977643572552,4.40260805644353,0
"1173",1173,"Klhdc8b",0.0309353585882405,1.08221406881808,230.357258390011,1.46917014097589,0.246,23.728813559322,14,59,"Pyramidal",48.8232349667054,7.10628360225847,0
"1174",1174,"Klhdc10",0.0364445233611009,0.603646634176557,1232.38860186482,0.612021414954404,0.637,33.8983050847458,20,59,"Pyramidal",159.615860190568,13.2933205418528,0
"1175",1175,"Klhl7",0.0538182450723237,0.526985885449157,545.738030278813,0.952258610196147,0.775,50.8474576271186,30,59,"Pyramidal",94.6943466644521,12.1451752324006,0.104458098486587
"1176",1176,"Klhl8",0.0272885879062293,8.0057354156486,602.248923155083,0.848595783041156,0.898,22.0338983050847,13,59,"Pyramidal",6.12433233712762,0.605567547222366,0
"1177",1177,"Klhl21",0.0226817086855635,6.03978785918997,948.119321157488,3.59138217098251,0.062,22.0338983050847,13,59,"Pyramidal",104.116974273904,2.49074626780278,0
"1178",1178,"Klhl23",0.0297682885358657,0.478786467709168,1067.98322717333,0.607519382273127,0.468,40.6779661016949,24,59,"Pyramidal",158.217154221556,1.91861484839236,0
"1179",1179,"Klhl29",0.0233970260746909,0.215799308524012,270.778335326976,0.938538301731375,0.39,30.5084745762712,18,59,"Pyramidal",72.9080278828087,13.6942199741831,0
"1180",1180,"Klra2",0.0348886852473435,1.63715944232251,245.331288467907,0.09640707912821,0.192,25.4237288135593,15,59,"Pyramidal",2.68862868278486,0.522131508692747,0
"1181",1181,"Kndc1",0.127660082801404,1.88792532131068,101.19350835807,9.03628200080403,0.148,37.2881355932203,22,59,"Pyramidal",176.25624232535,23.04417543094,0
"1182",1182,"Knstrn",0.0258423665760646,0.706461861157513,861.824812879553,0.022849182206045,0.505,25.4237288135593,15,59,"Pyramidal",2.5735975631114,0.213487527385914,0
"1183",1183,"Kpnb1",0.0493034203712988,1.02897583661227,1621.05712576436,1.16880553574725,0.935,54.2372881355932,32,59,"Pyramidal",166.23365913038,7.69541197322577,0.337538159101981
"1184",1184,"Kras",0.0257465391234804,2.00047001255477,3016.13530752137,1.22225746878757,0.658,40.6779661016949,24,59,"Pyramidal",317.477031980951,7.23357361635561,0
"1185",1185,"L1cam",0.0425942912702623,1.0182180278307,837.788143314999,1.16569783202279,0.68,59.3220338983051,35,59,"Pyramidal",75.3103534719817,5.32840869776692,0.753950959886632
"1186",1186,"Lamc1",0.587212467719861,209.731667893819,10865.2602612638,0.0675984714349638,0.694,22.0338983050847,13,59,"Pyramidal",32.0328784111862,0.374032152052993,0
"1187",1187,"Lamp1",0.082853346138054,1.97700130447799,479.515545317776,3.74569764735552,0.512,57.6271186440678,34,59,"Pyramidal",159.53910997488,5.39128496070188,0.463648681056156
"1188",1188,"Lamp2",0.0291106659521424,3.89356416070677,578.776887360889,1.58860975819595,0.221,23.728813559322,14,59,"Pyramidal",60.899565363393,1.49702161384941,0
"1189",1189,"Lancl1",0.0599069977167435,0.494598463549501,763.688510534719,0.581794495583568,0.124,49.1525423728814,29,59,"Pyramidal",124.273999061256,4.89160435623484,0
"1190",1190,"Laptm4a",0.0974566265017861,1.37658337356931,3112.53501682656,1.39827191837938,0.399,57.6271186440678,34,59,"Pyramidal",501.784685372878,37.3286848807791,0.612797200164686
"1191",1191,"Large",0.0365471608003017,0.781413539885854,8443.23222540834,1.06819445724098,0.886,59.3220338983051,35,59,"Pyramidal",776.925833482874,7.41405319709258,0.83903497668669
"1192",1192,"Larp1",0.0981989905166687,1.46465893760453,169.600357351522,2.60272845965269,0.793,77.9661016949153,46,59,"Pyramidal",42.4029608016883,1.54483348100118,0.685040789730668
"1193",1193,"Lasp1",0.022566351399664,0.381218297767136,2103.89347421831,0.73407884433127,0.415,42.3728813559322,25,59,"Pyramidal",259.574002691015,12.470847722323,0
"1194",1194,"Lbr",0.0547485052568656,45.9044262015197,963.292861316923,19.4424816704032,0.589,25.4237288135593,15,59,"Pyramidal",133.966001670826,14.5918494005987,0
"1195",1195,"Lca5",0.0691509706861336,0.759608751018531,18.9223102181755,0.499887661647291,0.996,28.8135593220339,17,59,"Pyramidal",2.89996664749085,0.898537748808957,0
"1196",1196,"Lcorl",0.079371000670627,130.082544631681,2569.48197822127,11.374644254195,0.164,32.2033898305085,19,59,"Pyramidal",165.174080102568,12.2496134085652,0
"1197",1197,"Ldha",0.0586627132064521,1.06389136935402,1709.57329169454,1.03550744082635,0.44,59.3220338983051,35,59,"Pyramidal",176.759946163219,8.75659682551955,0.719995136081373
"1198",1198,"Ldhb",0.0317064998989948,0.277927246680061,2165.6040347908,0.909860850652225,0.547,59.3220338983051,35,59,"Pyramidal",389.472702920488,24.0577211765168,0.897959709848845
"1199",1199,"Lgals1",0.0435771397607067,78.3197004689926,1232.74748096555,1.47660568118935,0.053,23.728813559322,14,59,"Pyramidal",11.2486967206782,0.470451684784467,0
"1200",1200,"Lgr5",0.185450591213082,1.00876064959936,41.8420282519897,0.0397011722278884,0.711,42.3728813559322,25,59,"Pyramidal",0.567845195415696,0.270713756347125,0
"1201",1201,"Lhx5",0.120600549994596,2.626575147416,35.3606005867965,0.0680073688911156,0.121,22.0338983050847,13,59,"Pyramidal",0.49101712689413,0.434624568263004,0
"1202",1202,"Lig3",0.0387074230828767,3.14430816901131,295.783814816064,2.4471466868503,0.255,27.1186440677966,16,59,"Pyramidal",33.3839204455439,1.25787814927147,0
"1203",1203,"Lims1",0.0361819492522704,4.97629089675471,2521.77540653349,1.1482426241832,0.857,33.8983050847458,20,59,"Pyramidal",166.543982917341,-0.440991502948073,0
"1204",1204,"Lingo2",0.00971396658824968,0.306882478504162,393.006262352372,0.957958758684332,0.997,20.3389830508475,12,59,"Pyramidal",75.5124666822883,3.14480848785024,0
"1205",1205,"Liph",0.278125444317634,16.5163648703818,233.322252599339,0.127899172533645,0.356,49.1525423728814,29,59,"Pyramidal",1.04192350397847,0.348506346224243,0
"1206",1206,"Lmbrd1",0.0370297820254157,1.18312048792284,3951.91503251844,1.01579197811139,0.936,69.4915254237288,41,59,"Pyramidal",217.721717597016,7.66769391280356,0.951027808414899
"1207",1207,"Lmtk3",0.112551809325196,0.99626300525021,510.446200311799,0.0579457716174927,0.112,64.4067796610169,38,59,"Pyramidal",4.20786423867196,0.654520643330204,0.405261099313714
"1208",1208,"Lnp",0.0421232034339943,0.620508553660968,772.041857670654,0.581442591506073,0.181,38.9830508474576,23,59,"Pyramidal",120.552193913124,9.85176526453328,0
